document_id,arm_id,Combined follow up_old,Combined follow up_new,Abstinence type_old,Abstinence type_new,Abstinence: Continuous _old,Abstinence: Continuous _new,Abstinence: Point Prevalence _old,Abstinence: Point Prevalence _new,6451791_old,6451791_new,6451788_old,6451788_new,6080485_old,6080485_new,Manually added follow-up duration value_old,Manually added follow-up duration value_new,Manually added follow-up duration units_old,Manually added follow-up duration units_new,6080481_old,6080481_new,6080512_old,6080512_new,6823485_old,6823485_new,1.1.Goal setting_old,1.1.Goal setting_new,6452746_old,6452746_new,3.1 Social support_old,3.1 Social support_new,6452831_old,6452831_new,6452838_old,6452838_new,6452948_old,6452948_new,6452949_old,6452949_new,6080704_old,6080704_new,pychologist_old,pychologist_new,aggregate patient role_old,aggregate patient role_new,6080518_old,6080518_new,6080719_old,6080719_new,"Pregnancy trial 1 = yes, 2 = mix pg and non-pg_old","Pregnancy trial 1 = yes, 2 = mix pg and non-pg_new","Relapse prevention trial (1 = yes, 2 = mix of quitters and non-abstinent)_old","Relapse prevention trial (1 = yes, 2 = mix of quitters and non-abstinent)_new",6080694_old,6080694_new
263154,257,52,52.2,,PP,,0,,1,,10,,,,,,,,,38,37.8,21,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321117,713,52,52.2,,PP,,0,,1,,31,,,,,,,,,59,59.4,28,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321117,714,52,52.2,,PP,,0,,1,,10,,,,,,,,,59,59.4,28,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321117,711,52,52.2,,PP,,0,,1,,27,,,,,,,,,59,59.4,28,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321117,712,52,52.2,,PP,,0,,1,,36,,,,,,,,,59,59.4,28,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423077,2003,26,26.1,,pp,,0,,1,,14,,,,,,,,,41,40.6,22,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423077,2001,26,26.1,,pp,,0,,1,,10,,,,,,,,,42,41.9,22,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423077,2002,26,26.1,,pp,,0,,1,,12,,,,,,,,,41,41.3,24,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263189,295,52,52.2,,C,,1,,0,,18.1,,,49,49.1,,,,,41,41.03,22,22.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263189,296,52,52.2,,C,,1,,0,,12.4,,,52,52.1,,,,,38,37.82,22,21.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263189,294,52,52.2,,C,,1,,0,,20.4,,,,,,,,,37,36.76,22,21.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263189,297,52,52.2,,C,,1,,0,,14.2,,,,,,,,,39,39.42,21,21.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423136,2045,26,26.1,,PP,,0,,1,,0,,,,,,,,,42,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423136,2046,26,26.1,,PP,,0,,1,,0,,,,,,,,,43,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296307,557,30,30.45,,PP,,0,,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296307,553,30,30.45,,PP,,0,,1,,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296307,556,30,30.45,,PP,,0,,1,,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296307,558,30,30.45,,PP,,0,,1,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296307,554,30,30.45,,PP,,0,,1,,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296307,555,30,30.45,,PP,,0,,1,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296307,552,30,30.45,,PP,,0,,1,,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263042,110,,10,,PP,,0,,1,,8,,,,,,10,,weeks,40,39.7,20,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263042,109,,10,,PP,,0,,1,,4,,,,,,10,,weeks,40,39.7,20,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263042,111,,10,,PP,,0,,1,,3.2,,,,,,10,,weeks,40,39.7,20,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263042,108,,10,,PP,,0,,1,,8,,,,,,10,,weeks,40,39.7,20,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321133,727,4,4.35,,PP,,0,,1,,19.28,,,,,,,,,,,18,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321133,729,4,4.35,,PP,,0,,1,,7.26,,,,,,,,,,,17,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321133,728,4,4.35,,PP,,0,,1,,16.2,,,,,,,,,,,18,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437465,2300,,,,C,,1,,0,,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437465,2301,,,,C,,1,,0,,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263051,119,,26,,PP,,0,,1,,10.1,0,1,66,66.1,,26,,weeks,45,45.2,8,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263051,122,,26,,PP,,0,,1,,15.4,0,1,68,68.1,,26,,weeks,45,45.2,7,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263051,121,,26,,PP,,0,,1,,6.9,0,1,65,65.1,,26,,weeks,46,46.5,8,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263051,120,,26,,PP,,0,,1,,18,0,1,68,68.3,,26,,weeks,44,43.5,8,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296268,477,4,4.35,,PP,,0,,1,,6.2,,,58,58.4,,,,,40,39.6,22,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296268,478,4,4.35,,PP,,0,,1,,6.6,,,58,58.4,,,,,40,39.6,22,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296268,476,4,4.35,,PP,,0,,1,,10.4,,,58,58.4,,,,,40,39.6,22,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437486,2318,,,,PP,,0,,1,,22.2,,,41,40.7,,,,,47,47.31,20,20.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437486,2317,,,,PP,,0,,1,,17.7,,,42,41.9,,,,,45,44.97,20,20.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263270,390,52,52.2,,PP,,0,,1,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263270,389,52,52.2,,PP,,0,,1,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263270,392,52,52.2,,PP,,0,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263270,391,52,52.2,,PP,,0,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423114,2081,,12,,PP,,0,,1,,28.4,0,1,,,,12,,weeks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423114,2082,,12,,PP,,0,,1,,9.4,0,1,,,,12,,weeks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263224,329,,,,PP,,0,,1,,3,,,,,,,,,,,17,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263224,330,,,,PP,,0,,1,,7,,,,,,,,,,,16,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321104,703,52,52.2,,PP,,0,,1,,31.6,,,59,58.7,,,,,46,45.75,24,24.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321104,704,52,52.2,,PP,,0,,1,,17.5,,,59,58.7,,,,,46,46.16,24,24.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296277,501,26,26.1,,PP,,0,,1,,11,,,,,,,,,43,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296277,502,26,26.1,,PP,,0,,1,,4,,,,,,,,,40,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263250,367,26,26.1,,C,,1,,0,,45.4,,,,,,,,,38,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263250,369,26,26.1,,C,,1,,0,,8.5,,,,,,,,,42,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263250,368,26,26.1,,C,,1,,0,,41,,,,,,,,,43,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423091,1937,52,52.2,,PP,,0,,1,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,
423091,1938,52,52.2,,PP,,0,,1,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,
296321,595,52,52.2,,PP,,0,,1,,25.7,,,53,53.2,,,,,44,44.5,23,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296321,596,52,52.2,,PP,,0,,1,,33.2,,,56,56.4,,,,,45,44.6,23,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296321,598,52,52.2,,PP,,0,,1,,31.4,,,60,59.7,,,,,46,46.1,24,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296321,597,52,52.2,,PP,,0,,1,,23.6,,,60,60.4,,,,,,,23,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437440,2258,13,13.05,,C,,1,,0,,1.6,,,49,49.3,,,,,29,28.7,15,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437440,2259,13,13.05,,C,,1,,0,,0.9,,,49,48.8,,,,,29,29.1,15,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437565,2805,130,130.5,,PP,,0,,1,,28.8,,,,,,,,,48,47.5,20,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437565,2806,130,130.5,,PP,,0,,1,,23.3,,,,,,,,,48,47.5,20,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437565,2804,130,130.5,,PP,,0,,1,,33.4,,,,,,,,,48,47.5,20,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296253,17,26,26.1,,PP,,0,,1,,15.3,,,16,15.8,,,,,,,14,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296253,18,26,26.1,,PP,,0,,1,,7.4,,,16,16.1,,,,,,,14,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437482,2303,,26.1,,PP,,0,,1,,9.2,,,,,,6,,months,26,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
437482,2302,,26.1,,PP,,0,,1,,14.7,,,,,,6,,months,27,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
319583,636,26,26.1,,PP,,0,,1,,20.4,,,36,35.5,,,,,19,19.4,3,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319583,637,26,26.1,,PP,,0,,1,,24.6,,,58,57.5,,,,,20,19.5,4,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296270,482,78,78.3,,PP,,0,,1,,17.4,,,51,51.1,,,,,36,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296270,483,78,78.3,,PP,,0,,1,,19,,,51,51.1,,,,,36,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296270,481,78,78.3,,PP,,0,,1,,19.6,,,51,51.1,,,,,36,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296254,452,52,52.2,,C,,1,,0,,13,,,,,,,,,57,57.2,26,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296254,453,52,52.2,,C,,1,,0,,4.1,,,,,,,,,57,57.1,27,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296299,532,,,,PP,,0,,1,,21.5,,,,,,,,,44,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296299,535,,,,PP,,0,,1,,15.2,,,,,,,,,44,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296299,534,,,,PP,,0,,1,,13.7,,,,,,,,,44,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296299,533,,,,PP,,0,,1,,12.3,,,,,,,,,44,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296371,445,4,4.35,,PP,,0,,1,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296371,444,4,4.35,,PP,,0,,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437555,2646,26,26.1,,PP,,0,,1,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437555,2645,26,26.1,,PP,,0,,1,,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263055,126,,52,,PP,,0,,1,,11,0,1,,,,52,,weeks,21,20.8,18,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263055,125,,52,,PP,,0,,1,,11,0,1,,,,52,,weeks,21,20.9,18,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437549,2345,,delivery,,PP,,0,,1,,20,,,,,,,,,26,26.1,5,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
437549,2346,,delivery,,PP,,0,,1,,20,,,,,,,,,28,27.8,5,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
263081,158,26,26.1,,C,,1,,0,,23.4,,,,,,,,,51,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263081,159,26,26.1,,C,,1,,0,,10.4,,,,,,,,,50,50.3,21,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437564,2802,,,,C,,1,,0,,42.1,,,,,,,,,25,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437564,2803,,,,C,,1,,0,,5,,,,,,,,,24,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296368,433,52,52.2,,NCS,,0,,0,,57,,,,,,,,,,,14,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296368,434,52,52.2,,NCS,,0,,0,,37,,,,,,,,,,,16,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423093,2079,104,104.4,,PP,,0,,1,,48,,,,,,,,,,,20,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
423093,2080,104,104.4,,PP,,0,,1,,45.4,,,,,,,,,,,19,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
423093,2078,104,104.4,,PP,,0,,1,,44.3,,,,,,,,,44,43.8,20,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
252982,19,,4,,C,,1,,0,,14.3,0,1,,,,4,,weeks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252982,20,,4,,C,,1,,0,,4,0,1,,,,4,,weeks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437528,2273,26,26.1,,PP,,0,,1,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437528,2272,26,26.1,,PP,,0,,1,,5.2,,,13,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321114,708,,,,PP,,0,,1,,22,,,,,,,,,40,39.7,24,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321114,705,,,,PP,,0,,1,,24,,,,,,,,,40,39.7,24,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321114,706,,,,PP,,0,,1,,25,,,,,,,,,40,39.7,24,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321114,707,,,,PP,,0,,1,,17,,,,,,,,,40,39.7,24,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296327,611,52,52.2,,C,,1,,0,,7.5,,,,,,,,,36,36.3,20,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296327,610,52,52.2,,C,,1,,0,,9.9,,,,,,,,,36,36.3,20,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296327,612,52,52.2,,C,,1,,0,,5.4,,,,,,,,,36,36.3,20,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296286,511,17,17.4,,C,,1,,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296286,510,17,17.4,,C,,1,,0,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263269,387,,,,PP,,0,,1,,31,,,,,,,,,,,22,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263269,388,,,,PP,,0,,1,,21,,,,,,,,,,,21,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263215,320,26,26.1,,PP,,0,,1,,9.35,,,64,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263215,319,26,26.1,,PP,,0,,1,,7.6,,,80,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280787,381,130,130.5,,PP,,0,,1,,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280787,382,130,130.5,,PP,,0,,1,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437572,2634,52,52.2,,PP,,0,,1,,20.7,,,,,,,,,53,53.2,12,11.7,,,,,,,,,,,,,,,,,,,,,,,United States,Mexico,,,,,,,,
437572,2635,52,52.2,,PP,,0,,1,,20,,,,,,,,,53,53.4,,,,,,,,,,,,,,,,,,,,,,,,,United States,Mexico,,,,,,,,
321101,700,52,52.2,,NCS,,0,,0,,32,,,,,,,,,36,36.4,25,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321101,701,52,52.2,,NCS,,0,,0,,40,,,,,,,,,36,36.4,25,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321101,702,52,52.2,,NCS,,0,,0,,6,,,,,,,,,36,36.4,25,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321101,699,52,52.2,,NCS,,0,,0,,45,,,,,,,,,36,36.4,25,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319573,621,52,52.2,,PP,,0,,1,,14,,,62,62.3,,,,,15,15.4,14,14.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319573,622,52,52.2,,PP,,0,,1,,9.9,,,62,62.3,,,,,15,15.4,14,14.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296266,470,8,7.83,,PP,,0,,1,,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296266,471,8,7.83,,PP,,0,,1,,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319600,671,52,52.2,,PP,,0,,1,,6,,,34,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319600,670,52,52.2,,PP,,0,,1,,6,,,38,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423085,1917,26,26.1,,PP,,0,,1,,22.1,,,,,,,,,49,49.1,15,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423085,1918,26,26.1,,PP,,0,,1,,18,,,,,,,,,50,49.6,15,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423085,1920,26,26.1,,PP,,0,,1,,18.7,,,,,,,,,50,49.7,15,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423085,1919,26,26.1,,PP,,0,,1,,23.4,,,,,,,,,51,51.1,14,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437436,2236,52,52.2,,PP,,0,,1,,0,,,,,,,,,43,42.7,12,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437436,2235,52,52.2,,PP,,0,,1,,6.3,,,,,,,,,43,42.7,12,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423117,2109,,26.1,,PP,,0,,1,,45,0,1,,45.5,,6,,months,,42.2,,17.9,,,,,0,1,0,1,0,1,,,0,1,,,,,,,,,,,,26,,,,,0,1
423117,2110,,26.1,,PP,,0,,1,,55,0,1,,54.5,,6,,months,,43.2,,18.4,,,,,,,0,1,0,1,,,0,1,,,,,,,,,,,,23,,,,,0,1
263186,292,,,,C,,1,,0,,13,,,64,64.1,,,,,43,43.4,23,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263186,293,,,,C,,1,,0,,15,,,61,60.7,,,,,44,43.7,23,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423482,1977,26,26.1,,PP,,0,,1,,12,,,50,49.8,,,,,46,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423482,1976,26,26.1,,PP,,0,,1,,25.5,,,53,52.7,,,,,46,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423482,1978,26,26.1,,PP,,0,,1,,12,,,50,49.8,,,,,46,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296309,561,,,,PP,,0,,1,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296309,562,,,,PP,,0,,1,,34.7,,,,,,,,,54,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423078,1939,52,52.2,,C,,1,,0,,41,,,,,,,,,44,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423078,1940,52,52.2,,C,,1,,0,,26,,,,,,,,,47,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263211,314,52,52.2,,C,,1,,0,,13.9,,,67,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263211,313,52,52.2,,C,,1,,0,,11.7,,,60,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436362,2647,,,,C,,1,,0,,6.5,,,5,4.9,,,,,38,38.1,20,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436362,2649,,,,C,,1,,0,,1.9,,,6,5.8,,,,,39,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436362,2648,,,,C,,1,,0,,6,,,,,,,,,37,37.2,20,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263242,356,26,26.1,,PP,,0,,1,,15,,,,,,,,,,,17,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263242,355,26,26.1,,PP,,0,,1,,26,,,,,,,,,,,17,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296264,468,26,26.1,,PP,,0,,1,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296264,469,26,26.1,,PP,,0,,1,,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296271,486,35,34.8,,PP,,0,,1,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296271,485,35,34.8,,PP,,0,,1,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296271,484,35,34.8,,PP,,0,,1,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263152,254,,,,PP,,0,,1,,25.58,,,15,15.1,,,,,,,20,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263152,253,,,,PP,,0,,1,,20.41,,,15,15.1,,,,,,,20,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263152,255,,,,PP,,0,,1,,19.72,,,15,15.1,,,,,,,20,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296375,1039,52,52.2,,C,,1,,0,,5,,,,,,,,,62,62.5,20,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296375,1038,52,52.2,,C,,1,,0,,6,,,,,,,,,61,61.2,20,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296375,448,52,52.2,,C,,1,,0,,14,,,,,,,,,61,61.3,18,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296375,449,52,52.2,,C,,1,,0,,14,,,,,,,,,59,59.2,20,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437446,2209,52,52.2,,PP,,0,,1,,19.3,,,,,,,,,51,50.6,19,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437446,2210,52,52.2,,PP,,0,,1,,16.9,,,,,,,,,,,20,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423043,2025,26,26.1,,C,,1,,0,,12.1,,,60,59.6,,,,,46,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423043,2024,26,26.1,,C,,1,,0,,14,,,61,60.9,,,,,45,45.4,19,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423043,2023,26,26.1,,C,,1,,0,,14.6,,,62,62.2,,,,,46,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319578,629,4,4.35,,PP,,0,,1,,22.2,,,,,,,,,15,15.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319578,630,4,4.35,,PP,,0,,1,,15.2,,,,,,,,,15,15.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263180,286,52,52.2,,PP,,0,,1,,8.3,,,,,,,,,43,43.02,20,20.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263180,285,52,52.2,,PP,,0,,1,,7.3,,,,,,,,,43,42.52,21,21.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423067,2016,26,26.1,,PP,,0,,1,,22.9,,,,,,,,,37,36.7,18,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423067,2017,26,26.1,,PP,,0,,1,,13,,,,,,,,,35,34.9,18,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319576,627,26,26.1,,PP,,0,,1,,4.9,,,,,,,,,16,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319576,628,26,26.1,,PP,,0,,1,,0,,,,,,,,,16,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296323,600,26,26.1,,PP,,0,,1,,30.6,,,65,65.2,,,,,,,20,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296323,601,26,26.1,,PP,,0,,1,,27.4,,,67,66.8,,,,,47,47.1,20,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
